timestamp,open,high,low,close,volume,trade_count,vwap,BB_upper,BB_mid,BB_lower,MACD,MACD_signal,RSI,RSI_ema,Volume,RSI_signal,MACD_flip,BB_width,BB_diverging,Signal,PnL,ROI
2022-01-03 09:00:00+00:00,144.92,145.55,144.5,145.05,16105.0,464.0,145.06877,,,,,,,,16105.0,0,0,,0,,,
2022-01-03 10:00:00+00:00,145.17,145.45,145.0,145.45,11422.0,303.0,145.216917,,,,,,,,11422.0,0,0,,0,,,
2022-01-03 11:00:00+00:00,145.76,145.79,145.5,145.62,14519.0,312.0,145.62329,,,,,,,,14519.0,0,0,,0,,,
2022-01-03 12:00:00+00:00,145.6,146.27,145.34,145.94,109354.0,1580.0,145.655545,,,,,,,,109354.0,0,0,,0,,,
2022-01-03 13:00:00+00:00,145.4,146.1001,145.12,145.18,243594.0,3234.0,145.691652,,,,,,,,243594.0,0,0,,0,,,
2022-01-03 14:00:00+00:00,145.09,148.5299,145.02,147.92,11101783.0,87080.0,147.182108,,,,,,,,11101783.0,0,0,,0,,,
2022-01-03 15:00:00+00:00,147.95,151.65,147.94,151.16,15898329.0,114314.0,149.953082,,,,,,,,15898329.0,0,0,,0,,,
2022-01-03 16:00:00+00:00,151.17,151.5,149.48,149.76,9599955.0,63477.0,150.563981,,,,,,,,9599955.0,0,0,,0,,,
2022-01-03 17:00:00+00:00,149.72,150.15,149.1,150.0659,4841240.0,38335.0,149.633539,,,,,,,,4841240.0,0,0,,0,,,
2022-01-03 18:00:00+00:00,150.095,150.5,149.51,149.81,4412218.0,33917.0,149.990989,,,,,,,,4412218.0,0,0,,0,,,
2022-01-03 19:00:00+00:00,149.8044,151.03,149.3,150.755,5224718.0,36201.0,150.264891,,,,,,,,5224718.0,0,0,,0,,,
2022-01-03 20:00:00+00:00,150.75,150.98,149.695,150.27,6372993.0,53226.0,150.378438,,,,,,,,6372993.0,0,0,,0,,,
2022-01-03 21:00:00+00:00,150.24,150.51,149.93,150.48,2713904.0,1372.0,150.242552,,,,,,,,2713904.0,0,0,,0,,,
2022-01-03 22:00:00+00:00,150.42,150.79,150.37,150.74,53841.0,606.0,150.468479,,,,,,,,53841.0,0,0,,0,,,
2022-01-03 23:00:00+00:00,150.77,150.78,150.25,150.3101,41652.0,1105.0,150.581099,,,,,,72.06103156429037,,41652.0,0,0,,0,,,
2022-01-04 00:00:00+00:00,150.5,150.97,150.28,150.97,47734.0,488.0,150.746695,,,,,,73.63280024990763,,47734.0,0,0,,0,,,
2022-01-04 09:00:00+00:00,150.68,151.59,150.68,151.45,12518.0,346.0,151.330676,,,,,,74.74571312552631,,12518.0,0,0,,0,,,
2022-01-04 10:00:00+00:00,151.74,152.18,151.74,151.8,9623.0,263.0,151.979259,,,,,,75.55589547976915,,9623.0,0,0,,0,,,
2022-01-04 11:00:00+00:00,151.86,152.09,151.7,151.7,15953.0,284.0,151.899207,,,,,,74.81736787189132,,15953.0,0,0,,0,,,
2022-01-04 12:00:00+00:00,151.73,151.9,151.12,151.44,84592.0,1415.0,151.457815,154.04029831374297,149.29354999999998,144.546801686257,,,72.82425247338057,,84592.0,0,0,9.493496627485968,0,,,
2022-01-04 13:00:00+00:00,151.9,151.9,150.615,151.58,148843.0,2494.0,151.419198,154.04150201874194,149.62004999999996,145.198597981258,,,73.23767415047732,,148843.0,0,0,8.842904037483947,-1,,,
2022-01-04 14:00:00+00:00,151.56,152.42,148.71,149.26,10716888.0,80983.0,150.398865,153.80456311390134,149.81054999999998,145.81653688609862,,,57.59981020562155,,10716888.0,0,0,7.98802622780272,-1,,,
2022-01-04 15:00:00+00:00,149.27,149.48,143.1,143.12,17192314.0,137333.0,146.066264,154.30401194679735,149.68554999999998,145.0670880532026,,,35.80816491339281,,17192314.0,0,0,9.236923893594735,1,,,
2022-01-04 16:00:00+00:00,143.13,143.4,141.01,142.1726,17086080.0,142685.0,142.360621,154.94431799223406,149.49717999999996,144.05004200776585,,,33.69018398972922,,17086080.0,0,0,10.894275984468209,1,,,
2022-01-04 17:00:00+00:00,142.1522,143.16,141.25,141.4586,7708964.0,62784.0,142.302304,155.5343703335909,149.31110999999996,143.087849666409,,,32.146958515272985,,7708964.0,0,0,12.446520667181915,1,,,
2022-01-04 18:00:00+00:00,141.4439,142.29,140.7,140.9252,7164158.0,60987.0,141.57838,156.16673999802586,148.96136999999996,141.75600000197406,,,31.00437370334454,,7164158.0,0,0,14.410739996051802,1,,,
2022-01-04 19:00:00+00:00,140.9,142.6299,140.89,142.07,6785532.0,55052.0,141.831566,156.2284292420445,148.50687,140.78531075795547,,,36.242111745354464,,6785532.0,0,0,15.443118484089041,1,,,
2022-01-04 20:00:00+00:00,142.07,144.735,142.05,144.42,11129734.0,88241.0,143.711246,156.13694258725943,148.23986999999997,140.3427974127405,,,45.404378861589315,56.3407654892534,11129734.0,0,0,15.794145174518917,1,,,
2022-01-04 21:00:00+00:00,144.42,144.59,144.0,144.25,3645656.0,2022.0,144.417721,155.98290621129348,147.94907499999997,139.91524378870645,,,44.90169206945643,54.81555569994714,3645656.0,0,0,16.067662422587034,1,,,
2022-01-04 22:00:00+00:00,144.25,144.3,144.17,144.23,45426.0,426.0,144.310615,155.81284942469904,147.67007499999997,139.5273005753009,,,44.83879658864001,53.48532115177286,45426.0,0,0,16.28554884939814,1,,,
2022-01-04 23:00:00+00:00,144.17,144.42,144.06,144.34,94760.0,823.0,144.241107,155.48614136339017,147.34932499999996,139.21250863660975,,,45.292685428150634,52.39296972195656,94760.0,0,0,16.27363272678042,-1,,,
2022-01-05 00:00:00+00:00,144.3,144.3,143.96,144.0,61134.0,531.0,144.068928,155.18150966315204,147.035825,138.89014033684794,,,44.08520648377329,51.28526795686546,61134.0,0,0,16.291369326304107,1,,,
